Entity,Code,Year,Renewables (% equivalent primary energy)
European Union (27),,2000,6.851288
European Union (27),,2001,7.122068
European Union (27),,2002,6.4400024
European Union (27),,2003,6.37666
European Union (27),,2004,6.954033
European Union (27),,2005,7.023421
European Union (27),,2006,7.4130735
European Union (27),,2007,8.028537
European Union (27),,2008,8.835195
European Union (27),,2009,9.934215
European Union (27),,2010,10.899172
European Union (27),,2011,11.111049
European Union (27),,2012,12.618176
European Union (27),,2013,13.789877
European Union (27),,2014,14.76316
European Union (27),,2015,14.853165
European Union (27),,2016,14.857019
European Union (27),,2017,14.778873
European Union (27),,2018,15.76775
European Union (27),,2019,16.51869
European Union (27),,2020,19.209618
European Union (27),,2021,18.567877
Finland,FIN,1965,23.966585
Finland,FIN,1966,23.36688
Finland,FIN,1967,24.873165
Finland,FIN,1968,20.672768
Finland,FIN,1969,15.680414
Finland,FIN,1970,15.499043
Finland,FIN,1971,16.927217
Finland,FIN,1972,15.603095
Finland,FIN,1973,14.4314785
Finland,FIN,1974,18.064272
Finland,FIN,1975,17.08967
Finland,FIN,1976,12.514572
Finland,FIN,1977,15.202662
Finland,FIN,1978,11.782436
Finland,FIN,1979,12.091409
Finland,FIN,1980,11.415307
Finland,FIN,1981,15.109192
Finland,FIN,1982,14.6664095
Finland,FIN,1983,15.364748
Finland,FIN,1984,14.383723
Finland,FIN,1985,12.764183
Finland,FIN,1986,12.675924
Finland,FIN,1987,13.406022
Finland,FIN,1988,13.070466
Finland,FIN,1989,12.690624
Finland,FIN,1990,15.044628
Finland,FIN,1991,16.643732
Finland,FIN,1992,18.367647
Finland,FIN,1993,17.727713
Finland,FIN,1994,15.916638
Finland,FIN,1995,17.851295
Finland,FIN,1996,15.462067
Finland,FIN,1997,17.178953
Finland,FIN,1998,20.300835
Finland,FIN,1999,17.990025
Finland,FIN,2000,19.702833
Finland,FIN,2001,17.716715
Finland,FIN,2002,16.264904
Finland,FIN,2003,14.593681
Finland,FIN,2004,19.509205
Finland,FIN,2005,19.46372
Finland,FIN,2006,17.534887
Finland,FIN,2007,18.869097
Finland,FIN,2008,22.427767
Finland,FIN,2009,19.18046
Finland,FIN,2010,19.647142
Finland,FIN,2011,20.955502
Finland,FIN,2012,24.975452
Finland,FIN,2013,22.647865
Finland,FIN,2014,24.728233
Finland,FIN,2015,28.137722
Finland,FIN,2016,26.58672
Finland,FIN,2017,28.707514
Finland,FIN,2018,28.641554
Finland,FIN,2019,29.214561
Finland,FIN,2020,33.16851
Finland,FIN,2021,34.61129
France,FRA,1965,10.584984
France,FRA,1966,11.602393
France,FRA,1967,9.537199
France,FRA,1968,10.09288
France,FRA,1969,9.634168
France,FRA,1970,9.537436
France,FRA,1971,7.9428425
France,FRA,1972,7.446317
France,FRA,1973,6.7090616
France,FRA,1974,8.01622
France,FRA,1975,9.053055
France,FRA,1976,6.8996778
France,FRA,1977,10.595119
France,FRA,1978,9.109527
France,FRA,1979,8.611678
France,FRA,1980,9.114398
France,FRA,1981,9.551752
France,FRA,1982,9.705157
France,FRA,1983,9.325617
France,FRA,1984,8.554503
France,FRA,1985,7.887791
France,FRA,1986,7.7647924
France,FRA,1987,8.584645
France,FRA,1988,9.174313
France,FRA,1989,5.5997367
France,FRA,1990,6.222641
France,FRA,1991,6.2665405
France,FRA,1992,7.399244
France,FRA,1993,6.9688835
France,FRA,1994,8.563506
France,FRA,1995,7.823903
France,FRA,1996,6.882894
France,FRA,1997,6.803889
France,FRA,1998,6.470214
France,FRA,1999,7.388863
France,FRA,2000,6.7445607
France,FRA,2001,7.405367
France,FRA,2002,6.175621
France,FRA,2003,5.962182
France,FRA,2004,5.970315
France,FRA,2005,5.365334
France,FRA,2006,5.969732
France,FRA,2007,6.6387134
France,FRA,2008,7.6322675
France,FRA,2009,7.70645
France,FRA,2010,8.220292
France,FRA,2011,7.185518
France,FRA,2012,9.137363
France,FRA,2013,10.4594345
France,FRA,2014,10.459279
France,FRA,2015,10.147399
France,FRA,2016,10.975246
France,FRA,2017,10.437264
France,FRA,2018,12.132495
France,FRA,2019,12.384905
France,FRA,2020,14.788747
France,FRA,2021,13.671011
Germany,DEU,1965,1.614503
Germany,DEU,1966,1.7416129
Germany,DEU,1967,1.6582538
Germany,DEU,1968,1.5761398
Germany,DEU,1969,1.1857672
Germany,DEU,1970,1.5171292
Germany,DEU,1971,1.1796806
Germany,DEU,1972,1.1219959
Germany,DEU,1973,1.2137141
Germany,DEU,1974,1.4188614
Germany,DEU,1975,1.4353294
Germany,DEU,1976,1.1208524
Germany,DEU,1977,1.3967295
Germany,DEU,1978,1.408961
Germany,DEU,1979,1.3454018
Germany,DEU,1980,1.4781905
Germany,DEU,1981,1.5739785
Germany,DEU,1982,1.6178513
Germany,DEU,1983,1.4992614
Germany,DEU,1984,1.4371842
Germany,DEU,1985,1.3216147
Germany,DEU,1986,1.4105299
Germany,DEU,1987,1.5094993
Germany,DEU,1988,1.5009333
Germany,DEU,1989,1.3991727
Germany,DEU,1990,1.33694
Germany,DEU,1991,1.2709577
Germany,DEU,1992,1.5204551
Germany,DEU,1993,1.5835441
Germany,DEU,1994,1.7396334
Germany,DEU,1995,1.8891898
Germany,DEU,1996,1.6823945
Germany,DEU,1997,1.8035167
Germany,DEU,1998,1.970565
Germany,DEU,1999,2.2275858
Germany,DEU,2000,2.8871117
Germany,DEU,2001,2.9411676
Germany,DEU,2002,3.538632
Germany,DEU,2003,3.6419897
Germany,DEU,2004,4.5165977
Germany,DEU,2005,5.2084193
Germany,DEU,2006,6.0263047
Germany,DEU,2007,7.6538334
Germany,DEU,2008,7.8176284
Germany,DEU,2009,8.45428
Germany,DEU,2010,8.792469
Germany,DEU,2011,10.566965
Germany,DEU,2012,11.899699
Germany,DEU,2013,12.063335
Germany,DEU,2014,13.278847
Germany,DEU,2015,14.823544
Germany,DEU,2016,14.607312
Germany,DEU,2017,16.196213
Germany,DEU,2018,17.084951
Germany,DEU,2019,18.768305
Germany,DEU,2020,21.122828
Germany,DEU,2021,19.453121
Greece,GRC,1965,2.9926248
Greece,GRC,1966,5.9037366
Greece,GRC,1967,5.1454077
Greece,GRC,1968,4.0803204
Greece,GRC,1969,5.802621
Greece,GRC,1970,6.6985598
Greece,GRC,1971,5.6566277
Greece,GRC,1972,5.0900455
Greece,GRC,1973,3.6736455
Greece,GRC,1974,3.9671507
Greece,GRC,1975,3.004863
Greece,GRC,1976,2.5362146
Greece,GRC,1977,2.501576
Greece,GRC,1978,3.8218632
Greece,GRC,1979,5.1934614
Greece,GRC,1980,5.006544
Greece,GRC,1981,5.126492
Greece,GRC,1982,5.2865105
Greece,GRC,1983,3.454517
Greece,GRC,1984,4.0465713
Greece,GRC,1985,3.7546213
Greece,GRC,1986,4.3210115
Greece,GRC,1987,3.396962
Greece,GRC,1988,2.7383277
Greece,GRC,1989,2.0288122
Greece,GRC,1990,1.8226951
Greece,GRC,1991,3.1458604
Greece,GRC,1992,2.2052267
Greece,GRC,1993,2.2926176
Greece,GRC,1994,2.5512795
Greece,GRC,1995,3.3267503
Greece,GRC,1996,3.991272
Greece,GRC,1997,3.4691076
Greece,GRC,1998,3.1588402
Greece,GRC,1999,3.964062
Greece,GRC,2000,3.2847326
Greece,GRC,2001,2.296041
Greece,GRC,2002,2.7831922
Greece,GRC,2003,4.297642
Greece,GRC,2004,4.291226
Greece,GRC,2005,4.6003256
Greece,GRC,2006,5.32195
Greece,GRC,2007,3.1136858
Greece,GRC,2008,3.9871402
Greece,GRC,2009,5.8433247
Greece,GRC,2010,7.824593
Greece,GRC,2011,6.159234
Greece,GRC,2012,8.102894
Greece,GRC,2013,12.095451
Greece,GRC,2014,10.859847
Greece,GRC,2015,13.008345
Greece,GRC,2016,13.225245
Greece,GRC,2017,14.015645
Greece,GRC,2018,13.455227
Greece,GRC,2019,13.694194
Greece,GRC,2020,16.707697
Greece,GRC,2021,19.391674
High-income countries,,1965,7.0047736
High-income countries,,1966,7.0613265
High-income countries,,1967,6.9548526
High-income countries,,1968,6.709464
High-income countries,,1969,6.5830336
High-income countries,,1970,6.4151087
High-income countries,,1971,6.5134244
High-income countries,,1972,6.4682894
High-income countries,,1973,6.141325
High-income countries,,1974,6.831378
High-income countries,,1975,6.9928646
High-income countries,,1976,6.3843064
High-income countries,,1977,6.274976
High-income countries,,1978,6.541083
High-income countries,,1979,6.6115766
High-income countries,,1980,6.7566633
High-income countries,,1981,6.971282
High-income countries,,1982,7.415381
High-income countries,,1983,7.765787
High-income countries,,1984,7.4285245
High-income countries,,1985,7.2465434
High-income countries,,1986,7.153331
High-income countries,,1987,6.957846
High-income countries,,1988,6.7297554
High-income countries,,1989,6.522184
High-income countries,,1990,6.737085
High-income countries,,1991,6.785162
High-income countries,,1992,6.676239
High-income countries,,1993,6.915686
High-income countries,,1994,6.6247487
High-income countries,,1995,6.8309307
High-income countries,,1996,6.7620964
High-income countries,,1997,6.8867207
High-income countries,,1998,6.74057
High-income countries,,1999,6.7156973
High-income countries,,2000,6.684971
High-income countries,,2001,6.309144
High-income countries,,2002,6.382186
High-income countries,,2003,6.2580495
High-income countries,,2004,6.301392
High-income countries,,2005,6.4346724
High-income countries,,2006,6.580689
High-income countries,,2007,6.576808
High-income countries,,2008,6.9807897
High-income countries,,2009,7.495962
High-income countries,,2010,7.5286093
High-income countries,,2011,8.076886
High-income countries,,2012,8.542007
High-income countries,,2013,8.926266
High-income countries,,2014,9.211322
High-income countries,,2015,9.485086
High-income countries,,2016,9.798736
High-income countries,,2017,10.217155
High-income countries,,2018,10.488907
High-income countries,,2019,10.854962
High-income countries,,2020,12.457896
High-income countries,,2021,12.304638
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.0006911576
Hong Kong,HKG,2007,0.000804969
Hong Kong,HKG,2008,0.0008013578
Hong Kong,HKG,2009,0.0009893064
Hong Kong,HKG,2010,0.040526018
Hong Kong,HKG,2011,0.044920437
Hong Kong,HKG,2012,0.044864498
Hong Kong,HKG,2013,0.038566995
Hong Kong,HKG,2014,0.046603356
Hong Kong,HKG,2015,0.059699725
Hong Kong,HKG,2016,0.06550138
Hong Kong,HKG,2017,0.06267911
Hong Kong,HKG,2018,0.06412575
Hong Kong,HKG,2019,0.07460387
Hong Kong,HKG,2020,0.10073566
Hong Kong,HKG,2021,0.108698964
Hungary,HUN,1965,0.11989386
Hungary,HUN,1966,0.15773733
Hungary,HUN,1967,0.13554126
Hungary,HUN,1968,0.14179073
Hungary,HUN,1969,0.14133148
Hungary,HUN,1970,0.12151648
Hungary,HUN,1971,0.128392
Hungary,HUN,1972,0.14248806
Hungary,HUN,1973,0.120818384
Hungary,HUN,1974,0.09401585
Hungary,HUN,1975,0.17870052
Hungary,HUN,1976,0.1693199
Hungary,HUN,1977,0.14541946
Hungary,HUN,1978,0.12593117
Hungary,HUN,1979,0.13454616
Hungary,HUN,1980,0.10290331
Hungary,HUN,1981,0.15593338
Hungary,HUN,1982,0.14692831
Hungary,HUN,1983,0.1457432
Hungary,HUN,1984,0.16569237
Hungary,HUN,1985,0.13748026
Hungary,HUN,1986,0.13723414
Hungary,HUN,1987,0.14415859
Hungary,HUN,1988,0.14756292
Hungary,HUN,1989,0.14161773
Hungary,HUN,1990,0.17966974
Hungary,HUN,1991,0.21547885
Hungary,HUN,1992,0.21209235
Hungary,HUN,1993,0.21881689
Hungary,HUN,1994,0.21855822
Hungary,HUN,1995,0.23041439
Hungary,HUN,1996,0.26410878
Hungary,HUN,1997,0.28335416
Hungary,HUN,1998,0.22453971
Hungary,HUN,1999,0.2573081
Hungary,HUN,2000,0.26188785
Hungary,HUN,2001,0.26927036
Hungary,HUN,2002,0.24771267
Hungary,HUN,2003,0.3591855
Hungary,HUN,2004,1.0114942
Hungary,HUN,2005,1.9106504
Hungary,HUN,2006,1.5408134
Hungary,HUN,2007,1.9637135
Hungary,HUN,2008,2.4881732
Hungary,HUN,2009,3.3081076
Hungary,HUN,2010,3.356313
Hungary,HUN,2011,3.0736933
Hungary,HUN,2012,3.186504
Hungary,HUN,2013,3.550579
Hungary,HUN,2014,4.012245
Hungary,HUN,2015,3.8928456
Hungary,HUN,2016,3.8303542
Hungary,HUN,2017,3.8641884
Hungary,HUN,2018,4.1346164
Hungary,HUN,2019,4.9454613
Hungary,HUN,2020,5.8162417
Hungary,HUN,2021,6.819573
Iceland,ISL,1965,24.983986
Iceland,ISL,1966,23.200014
Iceland,ISL,1967,24.937162
Iceland,ISL,1968,24.370615
Iceland,ISL,1969,30.625391
Iceland,ISL,1970,41.689293
Iceland,ISL,1971,41.70726
Iceland,ISL,1972,42.6058
Iceland,ISL,1973,45.067017
Iceland,ISL,1974,47.447186
Iceland,ISL,1975,48.562763
Iceland,ISL,1976,50.019867
Iceland,ISL,1977,50.608696
Iceland,ISL,1978,50.14911
Iceland,ISL,1979,52.477844
Iceland,ISL,1980,55.954315
Iceland,ISL,1981,56.7724
Iceland,ISL,1982,61.470432
Iceland,ISL,1983,62.748474
Iceland,ISL,1984,62.04727
Iceland,ISL,1985,61.471844
Iceland,ISL,1986,62.145615
Iceland,ISL,1987,61.632626
Iceland,ISL,1988,62.10895
Iceland,ISL,1989,60.840477
Iceland,ISL,1990,60.333626
Iceland,ISL,1991,61.54583
Iceland,ISL,1992,60.99951
Iceland,ISL,1993,61.05936
Iceland,ISL,1994,61.05491
Iceland,ISL,1995,61.592953
Iceland,ISL,1996,59.821136
Iceland,ISL,1997,62.260468
Iceland,ISL,1998,64.60303
Iceland,ISL,1999,67.37353
Iceland,ISL,2000,67.80518
Iceland,ISL,2001,69.64024
Iceland,ISL,2002,69.7559
Iceland,ISL,2003,69.68164
Iceland,ISL,2004,68.89618
Iceland,ISL,2005,68.649345
Iceland,ISL,2006,70.91828
Iceland,ISL,2007,74.30169
Iceland,ISL,2008,81.15162
Iceland,ISL,2009,82.5026
Iceland,ISL,2010,83.07628
Iceland,ISL,2011,83.27399
Iceland,ISL,2012,83.54047
Iceland,ISL,2013,83.09186
Iceland,ISL,2014,82.747856
Iceland,ISL,2015,81.80247
Iceland,ISL,2016,79.91398
Iceland,ISL,2017,78.81927
Iceland,ISL,2018,77.96496
Iceland,ISL,2019,80.09719
Iceland,ISL,2020,86.836586
Iceland,ISL,2021,86.874535
India,IND,1965,9.149455
India,IND,1966,9.270712
India,IND,1967,10.058605
India,IND,1968,10.8575325
India,IND,1969,10.873967
India,IND,1970,11.78412
India,IND,1971,12.426771
India,IND,1972,11.463117
India,IND,1973,11.957463
India,IND,1974,10.860853
India,IND,1975,12.067704
India,IND,1976,12.036798
India,IND,1977,12.415875
India,IND,1978,14.818278
India,IND,1979,13.540278
India,IND,1980,13.453117
India,IND,1981,12.948172
India,IND,1982,11.035112
India,IND,1983,10.110921
India,IND,1984,10.576085
India,IND,1985,9.670784
India,IND,1986,9.167619
India,IND,1987,8.030696
India,IND,1988,8.2299185
India,IND,1989,8.742304
India,IND,1990,8.542831
India,IND,1991,9.029864
India,IND,1992,8.140623
India,IND,1993,8.035937
India,IND,1994,8.667226
India,IND,1995,7.6867676
India,IND,1996,6.789633
India,IND,1997,6.5708995
India,IND,1998,7.3818183
India,IND,1999,7.1245966
India,IND,2000,6.3762894
India,IND,2001,5.9925246
India,IND,2002,5.731832
India,IND,2003,5.6240616
India,IND,2004,7.460849
India,IND,2005,6.8943167
India,IND,2006,7.7062397
India,IND,2007,7.8556447
India,IND,2008,7.2570653
India,IND,2009,6.4735703
India,IND,2010,6.583671
India,IND,2011,7.501343
India,IND,2012,6.727289
India,IND,2013,7.329665
India,IND,2014,7.344336
India,IND,2015,7.1846457
India,IND,2016,7.0113974
India,IND,2017,7.511875
India,IND,2018,7.9128056
India,IND,2019,8.849619
India,IND,2020,9.730037
India,IND,2021,9.31085
Indonesia,IDN,1965,6.385928
Indonesia,IDN,1966,8.364608
Indonesia,IDN,1967,9.505835
Indonesia,IDN,1968,11.010139
Indonesia,IDN,1969,10.201886
Indonesia,IDN,1970,11.570672
Indonesia,IDN,1971,4.00115
Indonesia,IDN,1972,3.373836
Indonesia,IDN,1973,3.7743795
Indonesia,IDN,1974,3.9022942
Indonesia,IDN,1975,3.3421185
Indonesia,IDN,1976,1.86724
Indonesia,IDN,1977,2.3478298
Indonesia,IDN,1978,1.4906298
Indonesia,IDN,1979,1.4562846
Indonesia,IDN,1980,1.22723
Indonesia,IDN,1981,1.1406815
Indonesia,IDN,1982,1.2204516
Indonesia,IDN,1983,1.7323705
Indonesia,IDN,1984,1.7180939
Indonesia,IDN,1985,1.9808587
Indonesia,IDN,1986,2.9868257
Indonesia,IDN,1987,2.9112306
Indonesia,IDN,1988,3.028997
Indonesia,IDN,1989,3.4081194
Indonesia,IDN,1990,3.7318633
Indonesia,IDN,1991,3.81247
Indonesia,IDN,1992,4.4085426
Indonesia,IDN,1993,3.8476534
Indonesia,IDN,1994,3.5212233
Indonesia,IDN,1995,3.5392697
Indonesia,IDN,1996,3.5088153
Indonesia,IDN,1997,2.4772785
Indonesia,IDN,1998,4.0149045
Indonesia,IDN,1999,3.852458
Indonesia,IDN,2000,3.7336404
Indonesia,IDN,2001,4.1123867
Indonesia,IDN,2002,3.6838136
Indonesia,IDN,2003,3.2210946
Indonesia,IDN,2004,3.4259636
Indonesia,IDN,2005,3.5274262
Indonesia,IDN,2006,3.2203085
Indonesia,IDN,2007,3.370551
Indonesia,IDN,2008,3.586532
Indonesia,IDN,2009,3.655174
Indonesia,IDN,2010,4.326221
Indonesia,IDN,2011,3.3885977
Indonesia,IDN,2012,3.4713633
Indonesia,IDN,2013,4.3306036
Indonesia,IDN,2014,4.4786325
Indonesia,IDN,2015,3.7929575
Indonesia,IDN,2016,5.47902
Indonesia,IDN,2017,5.283774
Indonesia,IDN,2018,7.393458
Indonesia,IDN,2019,7.870309
Indonesia,IDN,2020,9.8601465
Indonesia,IDN,2021,10.385715
Iran,IRN,1965,5.225076
Iran,IRN,1966,5.1514864
Iran,IRN,1967,5.041223
Iran,IRN,1968,4.931734
Iran,IRN,1969,4.8371115
Iran,IRN,1970,4.4152985
Iran,IRN,1971,4.3325543
Iran,IRN,1972,5.0189476
Iran,IRN,1973,3.5577044
Iran,IRN,1974,3.4556205
Iran,IRN,1975,3.1140482
Iran,IRN,1976,3.0952492
Iran,IRN,1977,2.8250146
Iran,IRN,1978,4.5260034
Iran,IRN,1979,3.6342711
Iran,IRN,1980,4.064726
Iran,IRN,1981,4.4219165
Iran,IRN,1982,4.111237
Iran,IRN,1983,3.388465
Iran,IRN,1984,2.9317567
Iran,IRN,1985,2.7088304
Iran,IRN,1986,3.4556096
Iran,IRN,1987,3.5734787
Iran,IRN,1988,3.6968005
Iran,IRN,1989,2.7610443
Iran,IRN,1990,2.6902497
Iran,IRN,1991,1.8835832
Iran,IRN,1992,2.7959175
Iran,IRN,1993,3.4577885
Iran,IRN,1994,2.0214617
Iran,IRN,1995,2.326306
Iran,IRN,1996,2.2645998
Iran,IRN,1997,1.4810699
Iran,IRN,1998,1.7921339
Iran,IRN,1999,1.149869
Iran,IRN,2000,0.8082891
Iran,IRN,2001,0.8181908
Iran,IRN,2002,1.4433478
Iran,IRN,2003,1.6837654
Iran,IRN,2004,1.8843323
Iran,IRN,2005,2.1426387
Iran,IRN,2006,2.500738
Iran,IRN,2007,2.2706358
Iran,IRN,2008,0.92359346
Iran,IRN,2009,0.81369674
Iran,IRN,2010,1.1950724
Iran,IRN,2011,1.189808
Iran,IRN,2012,1.3722979
Iran,IRN,2013,1.5257099
Iran,IRN,2014,1.4402106
Iran,IRN,2015,1.3088065
Iran,IRN,2016,1.446506
Iran,IRN,2017,1.5620874
Iran,IRN,2018,0.9227302
Iran,IRN,2019,2.83683
Iran,IRN,2020,1.9643506
Iran,IRN,2021,1.2903937
Iraq,IRQ,1965,0.9088937
Iraq,IRQ,1966,1.0816305
Iraq,IRQ,1967,1.2241523
Iraq,IRQ,1968,1.3923404
Iraq,IRQ,1969,1.3289313
Iraq,IRQ,1970,1.3015628
Iraq,IRQ,1971,1.3798673
Iraq,IRQ,1972,1.1780089
Iraq,IRQ,1973,1.7372402
Iraq,IRQ,1974,2.4466267
Iraq,IRQ,1975,2.5798507
Iraq,IRQ,1976,2.0427802
Iraq,IRQ,1977,2.4060905
Iraq,IRQ,1978,3.0567932
Iraq,IRQ,1979,3.5280182
Iraq,IRQ,1980,2.0129209
Iraq,IRQ,1981,1.9036806
Iraq,IRQ,1982,1.8080083
Iraq,IRQ,1983,1.5740337
Iraq,IRQ,1984,1.4442425
Iraq,IRQ,1985,1.2590632
Iraq,IRQ,1986,1.0752139
Iraq,IRQ,1987,3.9494467
Iraq,IRQ,1988,3.4105723
Iraq,IRQ,1989,3.0038674
Iraq,IRQ,1990,5.7843523
Iraq,IRQ,1991,4.2872925
Iraq,IRQ,1992,6.584853
Iraq,IRQ,1993,5.861052
Iraq,IRQ,1994,5.2431145
Iraq,IRQ,1995,5.992914
Iraq,IRQ,1996,5.454255
Iraq,IRQ,1997,4.675355
Iraq,IRQ,1998,5.869804
Iraq,IRQ,1999,4.7001114
Iraq,IRQ,2000,2.9294536
Iraq,IRQ,2001,3.0164843
Iraq,IRQ,2002,3.8850465
Iraq,IRQ,2003,4.5359826
Iraq,IRQ,2004,5.081916
Iraq,IRQ,2005,4.544925
Iraq,IRQ,2006,4.7386
Iraq,IRQ,2007,4.2728944
Iraq,IRQ,2008,2.3818684
Iraq,IRQ,2009,2.3280268
Iraq,IRQ,2010,2.637557
Iraq,IRQ,2011,2.3962152
Iraq,IRQ,2012,2.8232703
Iraq,IRQ,2013,2.676
Iraq,IRQ,2014,1.7387189
Iraq,IRQ,2015,1.610299
Iraq,IRQ,2016,1.8365394
Iraq,IRQ,2017,1.1253452
Iraq,IRQ,2018,0.9119535
Iraq,IRQ,2019,2.2772882
Iraq,IRQ,2020,1.646885
Iraq,IRQ,2021,1.502491
Ireland,IRL,1965,4.1168256
Ireland,IRL,1966,3.3116634
Ireland,IRL,1967,2.8878038
Ireland,IRL,1968,2.3684356
Ireland,IRL,1969,1.788348
Ireland,IRL,1970,3.130313
Ireland,IRL,1971,1.7471479
Ireland,IRL,1972,2.440847
Ireland,IRL,1973,2.1648736
Ireland,IRL,1974,2.630475
Ireland,IRL,1975,1.8612478
Ireland,IRL,1976,2.0663717
Ireland,IRL,1977,2.432969
Ireland,IRL,1978,2.1924868
Ireland,IRL,1979,2.3525975
Ireland,IRL,1980,2.4655998
Ireland,IRL,1981,2.5970182
Ireland,IRL,1982,2.4390516
Ireland,IRL,1983,2.4031906
Ireland,IRL,1984,2.1390052
Ireland,IRL,1985,2.4875605
Ireland,IRL,1986,2.5271845
Ireland,IRL,1987,1.8662728
Ireland,IRL,1988,2.3837883
Ireland,IRL,1989,1.8510284
Ireland,IRL,1990,1.7610795
Ireland,IRL,1991,1.8195367
Ireland,IRL,1992,1.9909809
Ireland,IRL,1993,1.849106
Ireland,IRL,1994,2.141104
Ireland,IRL,1995,1.630657
Ireland,IRL,1996,1.6184038
Ireland,IRL,1997,1.6524464
Ireland,IRL,1998,2.2163975
Ireland,IRL,1999,2.014281
Ireland,IRL,2000,2.0416548
Ireland,IRL,2001,1.6617
Ireland,IRL,2002,2.22865
Ireland,IRL,2003,1.8775274
Ireland,IRL,2004,2.256778
Ireland,IRL,2005,2.88465
Ireland,IRL,2006,3.701902
Ireland,IRL,2007,4.042659
Ireland,IRL,2008,5.1767683
Ireland,IRL,2009,6.4529405
Ireland,IRL,2010,5.8530927
Ireland,IRL,2011,8.820141
Ireland,IRL,2012,8.679478
Ireland,IRL,2013,9.441345
Ireland,IRL,2014,10.700231
Ireland,IRL,2015,12.265226
Ireland,IRL,2016,11.26935
Ireland,IRL,2017,13.157302
Ireland,IRL,2018,14.717063
Ireland,IRL,2019,16.911177
Ireland,IRL,2020,20.549843
Ireland,IRL,2021,17.581884
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0.006283872
Israel,ISR,1982,0.0058150543
Israel,ISR,1983,0.0028920302
Israel,ISR,1984,0.00558459
Israel,ISR,1985,0.0060216025
Israel,ISR,1986,0.017173585
Israel,ISR,1987,0.026678516
Israel,ISR,1988,0.024891874
Israel,ISR,1989,0.007130022
Israel,ISR,1990,0.006861734
Israel,ISR,1991,0.013520726
Israel,ISR,1992,0.055974927
Israel,ISR,1993,0.046211716
Israel,ISR,1994,0.03918334
Israel,ISR,1995,0.03786924
Israel,ISR,1996,0.035080772
Israel,ISR,1997,0.03341767
Israel,ISR,1998,0.031755347
Israel,ISR,1999,0.040444106
Israel,ISR,2000,0.040315732
Israel,ISR,2001,0.025859207
Israel,ISR,2002,0.040297464
Israel,ISR,2003,0.052213624
Israel,ISR,2004,0.046136867
Israel,ISR,2005,0.04562039
Israel,ISR,2006,0.029145408
Israel,ISR,2007,0.026579969
Israel,ISR,2008,0.035232626
Israel,ISR,2009,0.114865705
Israel,ISR,2010,0.18728304
Israel,ISR,2011,0.31869283
Israel,ISR,2012,0.48113036
Israel,ISR,2013,0.5884291
Israel,ISR,2014,1.0096922
Israel,ISR,2015,1.2998136
Israel,ISR,2016,1.7576799
Israel,ISR,2017,1.7236598
Israel,ISR,2018,1.8638786
Israel,ISR,2019,2.9192069
Israel,ISR,2020,4.053859
Israel,ISR,2021,5.132294
Italy,ITA,1965,14.399823
Italy,ITA,1966,13.78976
Italy,ITA,1967,12.396455
Italy,ITA,1968,11.592197
Italy,ITA,1969,10.465505
Italy,ITA,1970,9.408058
Italy,ITA,1971,8.673787
Italy,ITA,1972,8.6231785
Italy,ITA,1973,7.5719647
Italy,ITA,1974,7.7026577
Italy,ITA,1975,8.419504
Italy,ITA,1976,7.6167636
Italy,ITA,1977,9.689524
Italy,ITA,1978,8.498705
Italy,ITA,1979,8.319645
Italy,ITA,1980,8.439497
Italy,ITA,1981,8.140425
Italy,ITA,1982,8.032729
Italy,ITA,1983,8.177463
Italy,ITA,1984,8.236616
Italy,ITA,1985,7.9867015
Italy,ITA,1986,7.8285484
Italy,ITA,1987,7.361894
Italy,ITA,1988,7.3950276
Italy,ITA,1989,6.0182905
Italy,ITA,1990,5.5439982
