Entity,Code,Year,Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh
Luxembourg,LUX,1987,0.022,0,0,0.100081
Luxembourg,LUX,1988,0.023,0,0,0.09197
Luxembourg,LUX,1989,0.019,0,0,0.070064
Luxembourg,LUX,1990,0.012505,0,0,0.07
Luxembourg,LUX,1991,0.013976,0,0,0.084
Luxembourg,LUX,1992,0.01177,0,0,0.07
Luxembourg,LUX,1993,0.014712,0,0,0.067
Luxembourg,LUX,1994,0.01508,0,0,0.086
Luxembourg,LUX,1995,0.019493,0,0,0.088
Luxembourg,LUX,1996,0.015448,0,0,0.06
Luxembourg,LUX,1997,0.016919,0,0.003,0.083
Luxembourg,LUX,1998,0.017068,0,0.011,0.115
Luxembourg,LUX,1999,0.01885,0,0.018,0.085
Luxembourg,LUX,2000,0.022352,0.00004,0.024743,0.123504
Luxembourg,LUX,2001,0.025873,0.000046,0.02374,0.118032
Luxembourg,LUX,2002,0.027015,0.000059,0.024479,0.099731
Luxembourg,LUX,2003,0.034151,0.001399,0.026168,0.07942
Luxembourg,LUX,2004,0.042575,0.009199,0.039399,0.104058
Luxembourg,LUX,2005,0.046163,0.017698,0.052251,0.092939
Luxembourg,LUX,2006,0.055216,0.021114,0.057986,0.111312
Luxembourg,LUX,2007,0.062667,0.020901,0.064286,0.116702
Luxembourg,LUX,2008,0.069648,0.020031,0.060589,0.132114
Luxembourg,LUX,2009,0.078185,0.020316,0.063472,0.105839
Luxembourg,LUX,2010,0.08414,0.021148,0.055083,0.107661
Luxembourg,LUX,2011,0.092979,0.025744,0.06405,0.063
Luxembourg,LUX,2012,0.094011,0.038277,0.077466,0.098302
Luxembourg,LUX,2013,0.094211,0.073738,0.083027,0.119195
Luxembourg,LUX,2014,0.115225,0.094741,0.079876,0.107788
Luxembourg,LUX,2015,0.125964,0.103721,0.101848,0.099253
Luxembourg,LUX,2016,0.140018,0.100288,0.101486,0.115411
Luxembourg,LUX,2017,0.17138,0.108463,0.234823,0.085649
Luxembourg,LUX,2018,0.217402,0.119725,0.254575,0.092778
Luxembourg,LUX,2019,0.277679,0.130385,0.281283,0.106915
Luxembourg,LUX,2020,0.371927,0.161261,0.351135,0.091602
Luxembourg,LUX,2021,0.38976282,0.22130644,0.33903947,0.105368376
Malaysia,MYS,1965,0,0,0,0.587
Malaysia,MYS,1966,0,0,0,0.692
Malaysia,MYS,1967,0,0,0,0.725
Malaysia,MYS,1968,0,0,0,0.804
Malaysia,MYS,1969,0,0,0,1.014
Malaysia,MYS,1970,0,0,0,1.202
Malaysia,MYS,1971,0,0,0,1.046
Malaysia,MYS,1972,0,0,0,1.154
Malaysia,MYS,1973,0,0,0,1.108
Malaysia,MYS,1974,0,0,0,1.006
Malaysia,MYS,1975,0,0,0,1.005
Malaysia,MYS,1976,0,0,0,0.948
Malaysia,MYS,1977,0,0,0,0.769
Malaysia,MYS,1978,0,0,0,0.90395063
Malaysia,MYS,1979,0,0,0,1.1035241
Malaysia,MYS,1980,0,0,0,1.4087542
Malaysia,MYS,1981,0,0,0,1.5613693
Malaysia,MYS,1982,0,0,0,1.5026711
Malaysia,MYS,1983,0,0,0,1.7492031
Malaysia,MYS,1984,0,0,0,3.4514477
Malaysia,MYS,1985,0,0,0,3.7684176
Malaysia,MYS,1986,0,0,0,4.120606
Malaysia,MYS,1987,0,0,0,4.9658585
Malaysia,MYS,1988,0,0,0,5.728934
Malaysia,MYS,1989,0,0,0,5.294568
Malaysia,MYS,1990,0,0,0,4.026689
Malaysia,MYS,1991,0,0,0,4.4493155
Malaysia,MYS,1992,0,0,0,4.286
Malaysia,MYS,1993,0,0,0,4.853
Malaysia,MYS,1994,0,0,0,6.483
Malaysia,MYS,1995,0,0,0,6.218
Malaysia,MYS,1996,0,0,0,5.184
Malaysia,MYS,1997,0,0,0,4.173
Malaysia,MYS,1998,0,0,0,4.457
Malaysia,MYS,1999,0,0,0,7.552
Malaysia,MYS,2000,0.570903,0,0,6.994
Malaysia,MYS,2001,0.574094,0,0,6.066
Malaysia,MYS,2002,0.4044,0,0,5.415
Malaysia,MYS,2003,0.4165,0,0,5.09
Malaysia,MYS,2004,0.57636,0,0,5.573
Malaysia,MYS,2005,0.5925,0,0,6.007
Malaysia,MYS,2006,0.623964,0,0,6.323
Malaysia,MYS,2007,0.759773,0,0,5.957
Malaysia,MYS,2008,0.796761,0,0,7.807
Malaysia,MYS,2009,1.393368,0,0,6.89
Malaysia,MYS,2010,1.2629545,0,0,6.361
Malaysia,MYS,2011,1.537535,0,0,8.056
Malaysia,MYS,2012,1.5016624,0.007,0,9.251
Malaysia,MYS,2013,1.10359,0.141,0,11.7987
Malaysia,MYS,2014,0.693,0.227,0,13.388
Malaysia,MYS,2015,0.751,0.273,0,13.924
Malaysia,MYS,2016,0.76,0.31,0,20.024
Malaysia,MYS,2017,0.765,0.33,0,26.846
Malaysia,MYS,2018,1.351,0.632,0,26.325
Malaysia,MYS,2019,1.6189669,0.943489,0,26.196
Malaysia,MYS,2020,1.6319377,1.1722218,0,27.923277
Malaysia,MYS,2021,1.6377085,1.5038167,0,32.3558
Mexico,MEX,1965,0,0,0,8.863
Mexico,MEX,1966,0,0,0,10.118
Mexico,MEX,1967,0,0,0,11.017
Mexico,MEX,1968,0,0,0,12.642
Mexico,MEX,1969,0,0,0,13.406
Mexico,MEX,1970,0,0,0,15.005
Mexico,MEX,1971,0,0,0,14.572
Mexico,MEX,1972,0,0,0,15.531
Mexico,MEX,1973,0.161,0,0,16.371
Mexico,MEX,1974,0.463,0,0,16.708
Mexico,MEX,1975,0.518,0,0,15.182
Mexico,MEX,1976,0.579,0,0,17.255
Mexico,MEX,1977,0.592,0,0,19.193
Mexico,MEX,1978,0.598,0,0,16.217
Mexico,MEX,1979,1.019,0,0,18.008
Mexico,MEX,1980,0.915,0,0,16.91
Mexico,MEX,1981,0.964,0,0,24.618
Mexico,MEX,1982,1.296,0,0,22.924
Mexico,MEX,1983,1.353,0,0,20.733
Mexico,MEX,1984,1.424,0,0,23.603
Mexico,MEX,1985,1.641,0,0,28.427292
Mexico,MEX,1986,3.394,0,0,21.2975
Mexico,MEX,1987,4.418,0,0,19.285194
Mexico,MEX,1988,4.633,0,0,21.836111
Mexico,MEX,1989,4.675,0,0,25.354195
Mexico,MEX,1990,5.124,0.001,0.001,24.480944
Mexico,MEX,1991,5.8325124,0.002,0.001,22.625263
Mexico,MEX,1992,6.365523,0.003,0.001,26.813694
Mexico,MEX,1993,6.4997606,0.004,0.001,26.65493
Mexico,MEX,1994,6.2185254,0.005,0.005,20.27132
Mexico,MEX,1995,6.4144435,0.005,0.007,27.598667
Mexico,MEX,1996,6.184555,0.006,0.006,31.336277
Mexico,MEX,1997,5.8832464,0.006,0.012,26.362097
Mexico,MEX,1998,6.138586,0.007,0.015,24.592945
Mexico,MEX,1999,6.0600014,0.007,0.017,32.71232
Mexico,MEX,2000,6.358645,0.007,0.019,33.07488
Mexico,MEX,2001,6.247497,0.008,0.018,28.43533
Mexico,MEX,2002,6.07106,0.008,0.021,24.86159
Mexico,MEX,2003,6.9497128,0.008,0.019,19.852205
Mexico,MEX,2004,7.261834,0.009,0.02,25.176394
Mexico,MEX,2005,8.137519,0.009,0.019,27.709446
Mexico,MEX,2006,7.4873867,0.01,0.045,30.446474
Mexico,MEX,2007,8.249913,0.009,0.248,27.339674
Mexico,MEX,2008,7.896158,0.019,0.255,39.223907
Mexico,MEX,2009,7.547069,0.027,0.59635276,26.722006
Mexico,MEX,2010,7.4460497,0.031,1.2391111,37.15799
Mexico,MEX,2011,7.3669243,0.041,1.6483214,36.27042
Mexico,MEX,2012,6.7609353,0.069,3.6883104,31.910688
Mexico,MEX,2013,7.322261,0.106,4.184544,28.021322
Mexico,MEX,2014,7.1366343,0.221,6.4261966,38.89277
Mexico,MEX,2015,7.632154,0.2021975,8.745094,30.89154
Mexico,MEX,2016,7.6092916,0.25227612,10.378095,30.697353
Mexico,MEX,2017,8.123817,1.1865062,10.6197815,31.847656
Mexico,MEX,2018,7.648148,3.18,13.088611,32.485554
Mexico,MEX,2019,7.452208,7.366667,16.726667,23.608055
Mexico,MEX,2020,7.0345683,9.452778,19.70226,26.935242
Mexico,MEX,2021,6.9060345,11.907885,20.90211,34.722054
Middle Africa (BP),,1980,0,0,0,6.639
Middle Africa (BP),,1981,0,0,0,7.012
Middle Africa (BP),,1982,0,0,0,7.3
Middle Africa (BP),,1983,0,0,0,7.709
Middle Africa (BP),,1984,0,0,0,8.065
Middle Africa (BP),,1985,0,0,0,9.145
Middle Africa (BP),,1986,0,0,0,9.438
Middle Africa (BP),,1987,0,0,0,9.454
Middle Africa (BP),,1988,0,0,0,9.604
Middle Africa (BP),,1989,0,0,0,11.446
Middle Africa (BP),,1990,0.003,0,0,10.288
Middle Africa (BP),,1991,0.008,0,0,9.976
Middle Africa (BP),,1992,0.008,0,0,10.821
Middle Africa (BP),,1993,0.008,0,0,10.213
Middle Africa (BP),,1994,0.009,0,0,9.732
Middle Africa (BP),,1995,0.009,0,0,10.831
Middle Africa (BP),,1996,0.007,0,0,10.867
Middle Africa (BP),,1997,0.007,0,0,10.138
Middle Africa (BP),,1998,0.007,0,0,9.925
Middle Africa (BP),,1999,0.007,0,0,10.329
Middle Africa (BP),,2000,0.007,0,0,11.3698
Middle Africa (BP),,2001,0.007,0.000048,0,11.6278
Middle Africa (BP),,2002,0.007,0.000405,0,11.7401
Middle Africa (BP),,2003,0.007,0.000587,0,12.1539
Middle Africa (BP),,2004,0.007,0.000834,0,14.0842
Middle Africa (BP),,2005,0.008,0.001256,0,14.4952
Middle Africa (BP),,2006,0.65,0.001637,0,15.683
Middle Africa (BP),,2007,0.084,0.004487,0,15.161
Middle Africa (BP),,2008,0.085,0.007803,0,16.231
Middle Africa (BP),,2009,0.079,0.010288,0,16.159
Middle Africa (BP),,2010,0.067,0.013519,0,16.8348
Middle Africa (BP),,2011,0.07,0.016594,0,17.13
Middle Africa (BP),,2012,0.073,0.020063,0,16.9384
Middle Africa (BP),,2013,0.078,0.023546,0,19.4839
Middle Africa (BP),,2014,0.082,0.028389,0,20.6817
Middle Africa (BP),,2015,0.045,0.032699,0,21.0916
Middle Africa (BP),,2016,0.048,0.038616,0.0089,22.1116
Middle Africa (BP),,2017,0.048976,0.045344,0.0089,24.865995
Middle Africa (BP),,2018,0.050622,0.069895,0.0089,28.182573
Middle Africa (BP),,2019,0.05259,0.069895,0.0089,30.11991
Middle Africa (BP),,2020,0.05273408,0.071159944,0.008924383,32.67672
Middle Africa (BP),,2021,0.05259,0.07113727,0.0089,33.36135
Middle Africa (BP),,1965,,,,3.935
Middle Africa (BP),,1966,,,,4.093
Middle Africa (BP),,1967,,,,3.846
Middle Africa (BP),,1968,,,,4.012
Middle Africa (BP),,1969,,,,4.36
Middle Africa (BP),,1970,,,,4.865
Middle Africa (BP),,1971,,,,5.19
Middle Africa (BP),,1972,,,,5.31
Middle Africa (BP),,1973,,,,5.756
Middle Africa (BP),,1974,,,,5.651
Middle Africa (BP),,1975,,,,6.207
Middle Africa (BP),,1976,,,,5.975
Middle Africa (BP),,1977,,,,6.132
Middle Africa (BP),,1978,,,,6.161
Middle Africa (BP),,1979,,,,6.299
Middle East (BP),,1971,0,0,0,3.7548983
Middle East (BP),,1972,0,0,0,4.5691648
Middle East (BP),,1973,0,0,0,3.7504175
Middle East (BP),,1974,0,0,0,4.8159366
Middle East (BP),,1975,0,0,0,5.4404545
Middle East (BP),,1976,0,0,0,6.3250394
Middle East (BP),,1977,0,0,0,7.0982018
Middle East (BP),,1978,0,0,0,9.812257
Middle East (BP),,1979,0,0,0,9.615829
Middle East (BP),,1980,0,0,0,9.682702
Middle East (BP),,1981,0,0,0,10.214353
Middle East (BP),,1982,0,0,0,10.605872
Middle East (BP),,1983,0,0,0,10.22087
Middle East (BP),,1984,0,0,0,10.373285
Middle East (BP),,1985,0,0,0,10.438
Middle East (BP),,1986,0,0,0,11.079
Middle East (BP),,1987,0,0,0,13.915
Middle East (BP),,1988,0,0,0,14.299
Middle East (BP),,1989,0,0,0,12.624
Middle East (BP),,1990,0,0,0.001,15.273264
Middle East (BP),,1991,0,0,0.001,11.009184
Middle East (BP),,1992,0,0,0.001,17.827066
Middle East (BP),,1993,0,0,0.001,20.046732
Middle East (BP),,1994,0,0,0.001,16.54976
Middle East (BP),,1995,0,0,0.001,18.652706
Middle East (BP),,1996,0,0,0.001,18.698376
Middle East (BP),,1997,0,0,0.003,15.927055
Middle East (BP),,1998,0,0,0.003,17.21056
Middle East (BP),,1999,0,0,0.038,11.80105
Middle East (BP),,2000,0.003,0,0.0395,10.722177
Middle East (BP),,2001,0.005,0,0.0467,11.617796
Middle East (BP),,2002,0.005,0,0.0443,16.823881
Middle East (BP),,2003,0.006,0,0.0426,18.484583
Middle East (BP),,2004,0.006,0,0.0614,23.082361
Middle East (BP),,2005,0.005,0,0.086,23.918102
Middle East (BP),,2006,0.006,0.0001,0.1394,28.254223
Middle East (BP),,2007,0.01,0.0001,0.155,26.705812
Middle East (BP),,2008,0.016,0.003509,0.2101,13.690433
Middle East (BP),,2009,0.0507,0.034263,0.2405,12.116322
Middle East (BP),,2010,0.0802,0.0977515,0.1823,17.390324
Middle East (BP),,2011,0.217844,0.226665,0.2243,18.255754
Middle East (BP),,2012,0.219444,0.4309066,0.2953,21.407372
Middle East (BP),,2013,0.183244,0.691371,0.235789,23.509758
Middle East (BP),,2014,0.268444,1.3069485,0.219578,19.94348
Middle East (BP),,2015,0.211444,1.838847,0.280589,16.767385
Middle East (BP),,2016,0.324144,2.780138,0.563,20.145979
Middle East (BP),,2017,0.329384,3.545037,0.792871,20.614758
Middle East (BP),,2018,0.343984,5.411068,1.467211,12.780051
Middle East (BP),,2019,0.36043,10.15524,1.617493,40.56568
Middle East (BP),,2020,0.37408626,12.667598,2.6210256,28.09854
Middle East (BP),,2021,0.41840345,15.211198,2.8963327,19.50412
Middle East (BP),,1965,,,,2.345857
Middle East (BP),,1966,,,,2.5461166
Middle East (BP),,1967,,,,2.8287957
Middle East (BP),,1968,,,,3.0811522
Middle East (BP),,1969,,,,3.3959281
Middle East (BP),,1970,,,,3.57964
Morocco,MAR,1965,0,0,0,1.213
Morocco,MAR,1966,0,0,0,1.054
Morocco,MAR,1967,0,0,0,0.932
Morocco,MAR,1968,0,0,0,1.058
Morocco,MAR,1969,0,0,0,1.368
Morocco,MAR,1970,0,0,0,1.346
Morocco,MAR,1971,0,0,0,1.52
Morocco,MAR,1972,0,0,0,1.596
Morocco,MAR,1973,0,0,0,1.192
Morocco,MAR,1974,0,0,0,1.337
Morocco,MAR,1975,0,0,0,1.016
Morocco,MAR,1976,0,0,0,0.998
Morocco,MAR,1977,0,0,0,1.365
Morocco,MAR,1978,0,0,0,1.416
Morocco,MAR,1979,0,0,0,1.582
Morocco,MAR,1980,0,0,0,1.515
Morocco,MAR,1981,0,0,0,1.024
Morocco,MAR,1982,0,0,0,0.572
Morocco,MAR,1983,0,0,0,0.481
Morocco,MAR,1984,0,0,0,0.366
Morocco,MAR,1985,0,0,0,0.486
Morocco,MAR,1986,0,0,0,0.643
Morocco,MAR,1987,0,0,0,0.825
Morocco,MAR,1988,0,0,0,0.936
Morocco,MAR,1989,0,0,0,1.157
Morocco,MAR,1990,0,0,0,1.22
Morocco,MAR,1991,0,0,0,1.226
Morocco,MAR,1992,0,0,0,0.964
Morocco,MAR,1993,0,0,0,0.443
Morocco,MAR,1994,0,0,0,0.84
Morocco,MAR,1995,0,0,0,0.611
Morocco,MAR,1996,0,0,0,1.957
Morocco,MAR,1997,0,0,0,2.083
Morocco,MAR,1998,0,0,0,1.777
Morocco,MAR,1999,0,0,0,0.825
Morocco,MAR,2000,0,0,0.064,0.718
Morocco,MAR,2001,0,0,0.2058,0.8623
Morocco,MAR,2002,0,0.00010101,0.1939,0.842
Morocco,MAR,2003,0,0.00010101,0.2028,1.4417117
Morocco,MAR,2004,0,0.00010101,0.1989,1.5913
Morocco,MAR,2005,0,0.00010101,0.2063,0.9647
Morocco,MAR,2006,0,0.00010101,0.1832,0.9825
Morocco,MAR,2007,0,0.00010101,0.2789,0.902
Morocco,MAR,2008,0,0.00010101,0.2982,0.9158
Morocco,MAR,2009,0,0.00010101,0.3911,2.5683
Morocco,MAR,2010,0,0.00010101,0.6588,3.4678
Morocco,MAR,2011,0,0.00010101,0.6922,2.0054
Morocco,MAR,2012,0,0.000101283,0.728,1.631
Morocco,MAR,2013,0,0.00010101,1.2149,2.785
Morocco,MAR,2014,0,0.00010101,1.9238,1.6374
Morocco,MAR,2015,0,0.0057,2.5194,1.885
Morocco,MAR,2016,0,0.4015,3.0001,1.2557
Morocco,MAR,2017,0,0.4153,3.0349,1.184712
Morocco,MAR,2018,0,0.950155,3.840743,1.693443
Morocco,MAR,2019,0,1.581462,4.69919,1.262781
Morocco,MAR,2020,0,1.5198336,4.591891,0.86763716
Morocco,MAR,2021,0,1.8202063,5.10667,0.81830716
Netherlands,NLD,1965,0,0,0,0
Netherlands,NLD,1966,0,0,0,0
Netherlands,NLD,1967,0,0,0,0
Netherlands,NLD,1968,0,0,0,0
Netherlands,NLD,1969,0,0,0,0
Netherlands,NLD,1970,0,0,0,0
Netherlands,NLD,1971,0,0,0,0
Netherlands,NLD,1972,0,0,0,0
Netherlands,NLD,1973,0,0,0,0
Netherlands,NLD,1974,0,0,0,0
Netherlands,NLD,1975,0.803,0,0,0
Netherlands,NLD,1976,0.872,0,0,0
Netherlands,NLD,1977,0.867,0,0,0
Netherlands,NLD,1978,1.211,0,0,0
Netherlands,NLD,1979,1.106,0,0,0
Netherlands,NLD,1980,1.024,0,0,0
Netherlands,NLD,1981,1.085,0,0,0
Netherlands,NLD,1982,0.265,0,0,0
Netherlands,NLD,1983,0.231,0,0,0
Netherlands,NLD,1984,0.017,0,0,0
Netherlands,NLD,1985,0.441,0,0,0.003
Netherlands,NLD,1986,0.553,0,0.001,0.003
Netherlands,NLD,1987,0.702,0,0.002,0.001
Netherlands,NLD,1988,0.835,0,0.016,0.002
Netherlands,NLD,1989,0.9,0,0.023,0.037
Netherlands,NLD,1990,0.67,0,0.056,0.085
Netherlands,NLD,1991,0.75,0,0.088,0.104
Netherlands,NLD,1992,0.752,0.001,0.147,0.12
Netherlands,NLD,1993,0.863,0.001,0.174,0.092
Netherlands,NLD,1994,0.939,0.00001,0.238,0.1
Netherlands,NLD,1995,1.017,0.001,0.317,0.088
Netherlands,NLD,1996,1.316,0.002,0.437,0.08
Netherlands,NLD,1997,1.463,0.002,0.475,0.092
Netherlands,NLD,1998,1.590281,0.0035,0.64,0.11231
Netherlands,NLD,1999,1.788338,0.00527,0.645,0.090249
Netherlands,NLD,2000,2.013194,0.00771,0.829,0.142393
Netherlands,NLD,2001,2.358034,0.01306,0.825,0.117324
Netherlands,NLD,2002,2.906752,0.01704,0.946,0.109636
Netherlands,NLD,2003,2.547534,0.03074,1.318,0.072023
Netherlands,NLD,2004,3.324906,0.03314,1.867,0.095732
Netherlands,NLD,2005,5.276719,0.034199,2.067,0.088
Netherlands,NLD,2006,5.194,0.035223,2.734,0.105199
Netherlands,NLD,2007,4.026282,0.035712,3.437,0.107
Netherlands,NLD,2008,5.082893,0.038889,4.258333,0.1
Netherlands,NLD,2009,6.111,0.044444,4.583333,0.097222
Netherlands,NLD,2010,7.058056,0.059444,3.993056,0.104167
Netherlands,NLD,2011,7.083559,0.100344,5.100171,0.057
Netherlands,NLD,2012,7.203605,0.253753,4.981829,0.104388
Netherlands,NLD,2013,5.954,0.5159,5.627148,0.114312
Netherlands,NLD,2014,5.013182,0.784762,5.797334,0.111925
Netherlands,NLD,2015,4.93,1.121509,7.549873,0.093
Netherlands,NLD,2016,4.90458,1.559424,8.170458,0.1010101
Netherlands,NLD,2017,4.59935,2.204346,10.568801,0.061616164
Netherlands,NLD,2018,4.571278,3.709364,10.548511,0.07272727
Netherlands,NLD,2019,5.814188,5.399406,11.507927,0.07474747
Netherlands,NLD,2020,8.847524,8.764745,15.33913,0.046464644
Netherlands,NLD,2021,10.798826,11.435667,17.894152,0.08888889
New Zealand,NZL,1965,1.348,0,0,10.01878
New Zealand,NZL,1966,1.359,0,0,10.805433
New Zealand,NZL,1967,1.134,0,0,11.220857
New Zealand,NZL,1968,1.295,0,0,11.773282
New Zealand,NZL,1969,1.327,0,0,11.63628
New Zealand,NZL,1970,1.273,0,0,12.67042
New Zealand,NZL,1971,1.256,0,0,14.393986
New Zealand,NZL,1972,1.257,0,0,15.264607
New Zealand,NZL,1973,1.243,0,0,15.09667
New Zealand,NZL,1974,2.0790577,0,0,15.188889
New Zealand,NZL,1975,2.1061628,0,0,16.663637
New Zealand,NZL,1976,2.054847,0,0,15.49899
New Zealand,NZL,1977,1.9780049,0,0,14.720202
New Zealand,NZL,1978,2.0011628,0,0,15.6595955
New Zealand,NZL,1979,1.8775839,0,0,18.443434
New Zealand,NZL,1980,1.9714787,0,0,19.364647
New Zealand,NZL,1981,1.938584,0,0,19.679798
New Zealand,NZL,1982,1.9683207,0,0,18.30404
New Zealand,NZL,1983,1.9863839,0,0,19.751514
New Zealand,NZL,1984,2.1384313,0,0,20.376768
New Zealand,NZL,1985,2.0102081,0,0,19.707859
New Zealand,NZL,1986,2.0830345,0,0,22.097696
New Zealand,NZL,1987,2.0779002,0,0,21.928556
New Zealand,NZL,1988,2.087283,0,0,22.962656
New Zealand,NZL,1989,2.578135,0,0,22.558859
New Zealand,NZL,1990,2.9529426,0,0,23.185303
New Zealand,NZL,1991,3.1218293,0,0,22.894464
New Zealand,NZL,1992,3.0693219,0,0.000690909,21.092667
New Zealand,NZL,1993,3.2180853,0,0.000985859,23.492899
New Zealand,NZL,1994,3.0746424,0,0.001010101,25.83708
New Zealand,NZL,1995,3.0245616,0,0.001010101,27.534758
New Zealand,NZL,1996,2.9514518,0,0.008326263,26.18293
New Zealand,NZL,1997,3.0464327,0,0.013593556,23.258162
New Zealand,NZL,1998,3.3079102,0,0.022069696,25.319334
New Zealand,NZL,1999,3.5562158,0,0.03899293,22.919535
New Zealand,NZL,2000,3.7408855,0,0.120208085,24.434969
New Zealand,NZL,2001,3.5297565,0,0.13898788,21.681162
New Zealand,NZL,2002,3.3669994,0,0.15548317,24.873026
New Zealand,NZL,2003,3.2766335,0,0.14654097,23.622797
New Zealand,NZL,2004,3.3947048,0,0.36153665,27.240088
New Zealand,NZL,2005,3.8075435,0,0.6143859,23.327555
New Zealand,NZL,2006,4.0715566,0,0.6222169,23.573221
New Zealand,NZL,2007,4.2583714,0.003405895,0.92987984,23.6405
New Zealand,NZL,2008,4.893002,0.003455616,1.0584577,22.347338
New Zealand,NZL,2009,5.582571,0.003589863,1.4764609,24.217442
New Zealand,NZL,2010,6.608745,0.003828525,1.6371758,24.726507
New Zealand,NZL,2011,6.9373813,0.004126869,1.9572189,25.110668
New Zealand,NZL,2012,7.1866794,0.004822949,2.0791955,22.896656
New Zealand,NZL,2013,7.578271,0.006684401,2.0218704,23.029074
New Zealand,NZL,2014,8.363213,0.018719712,2.2112238,24.31806
New Zealand,NZL,2015,8.959386,0.03660029,2.36413,24.529943
New Zealand,NZL,2016,8.945971,0.056519784,2.3407655,25.93505
New Zealand,NZL,2017,8.977402,0.076848954,2.091049,25.175854
New Zealand,NZL,2018,8.898494,0.100447185,2.0679657,26.25458
New Zealand,NZL,2019,8.981838,0.1275935,2.2556674,25.598652
New Zealand,NZL,2020,9.017193,0.16023193,2.304797,24.268194
New Zealand,NZL,2021,9.014577,0.2048571,2.642094,24.223217
Non-OECD (BP),,1965,0,0,0,205.50403
Non-OECD (BP),,1966,0,0,0,225.00163
Non-OECD (BP),,1967,0,0,0,226.82933
Non-OECD (BP),,1968,0,0,0,258.71475
Non-OECD (BP),,1969,0,0,0,283.53003
Non-OECD (BP),,1970,0.57093334,0,0,312.43375
Non-OECD (BP),,1971,2.251386,0,0,328.92706
Non-OECD (BP),,1972,2.2505975,0,0,347.28278
Non-OECD (BP),,1973,2.3957705,0,0,363.5008
Non-OECD (BP),,1974,2.518155,0,0,401.17343
Non-OECD (BP),,1975,2.805168,0,0,417.6516
Non-OECD (BP),,1976,3.2733002,0,0,448.3687
Non-OECD (BP),,1977,3.6018486,0,0,489.75986
Non-OECD (BP),,1978,3.984917,0,0,540.83716
Non-OECD (BP),,1979,4.910943,0,0,575.6187
Non-OECD (BP),,1980,6.325481,0,0,619.45355
Non-OECD (BP),,1981,8.6919365,0,0,640.0589
Non-OECD (BP),,1982,9.309695,0,0,641.54565
Non-OECD (BP),,1983,11.086061,0,0,667.4761
Non-OECD (BP),,1984,11.324791,0,0,728.04846
Non-OECD (BP),,1985,11.828258,0,0,766.988
Non-OECD (BP),,1986,12.043505,0,0,799.71075
Non-OECD (BP),,1987,11.8099165,0,0,825.0114
Non-OECD (BP),,1988,12.005912,0,0,875.1517
Non-OECD (BP),,1989,12.956703,0,0,896.75433
Non-OECD (BP),,1990,15.417915,0.002,0.034333333,929.2613
Non-OECD (BP),,1991,15.48251,0.002,0.12300091,965.396
Non-OECD (BP),,1992,17.113373,0.003,0.22078313,977.707
Non-OECD (BP),,1993,16.804276,0.004,0.31203565,1034.5187
Non-OECD (BP),,1994,18.820713,0.005,0.5899073,1091.9196
Non-OECD (BP),,1995,22.515495,0.008010101,1.1282852,1131.8097
Non-OECD (BP),,1996,23.660301,0.015060606,1.0246195,1129.474
Non-OECD (BP),,1997,27.072464,0.017062606,1.3045784,1149.2561
Non-OECD (BP),,1998,29.586843,0.020089606,1.5659337,1202.3615
Non-OECD (BP),,1999,34.52765,0.023196615,2.1388931,1209.0795
Non-OECD (BP),,2000,39.21229,0.044632446,2.6595974,1251.4701
Non-OECD (BP),,2001,41.591484,0.06454694,3.6127121,1285.2117
Non-OECD (BP),,2002,43.616936,0.08758688,3.907609,1309.6598
Non-OECD (BP),,2003,47.146294,0.11402237,4.67834,1330.0963
Non-OECD (BP),,2004,50.69905,0.13750423,7.8997703,1493.1588
Non-OECD (BP),,2005,54.292282,0.16289544,9.469675,1576.0785
Non-OECD (BP),,2006,61.04571,0.21474116,15.197648,1663.3641
Non-OECD (BP),,2007,70.04063,0.31159696,20.124887,1749.7335
Non-OECD (BP),,2008,81.582054,0.40451974,31.50779,1873.4684
Non-OECD (BP),,2009,94.9777,0.6187872,48.95377,1885.0929
Non-OECD (BP),,2010,113.13499,1.3379903,76.895454,2030.7882
Non-OECD (BP),,2011,121.12756,4.683093,109.07014,2056.1714
Non-OECD (BP),,2012,132.05638,9.249832,146.98158,2200.5352
Non-OECD (BP),,2013,148.61955,17.950787,191.65837,2329.115
Non-OECD (BP),,2014,170.96185,38.16274,226.84457,2451.1494
Non-OECD (BP),,2015,191.84166,60.593838,271.90057,2456.1135
Non-OECD (BP),,2016,198.78886,99.07354,354.1591,2563.1506
Non-OECD (BP),,2017,221.45059,167.85309,441.95383,2624.4407
Non-OECD (BP),,2018,258.6427,251.87541,525.18384,2702.4075
Non-OECD (BP),,2019,285.70352,330.9863,590.2074,2784.2197
Non-OECD (BP),,2020,315.6815,403.7636,661.05914,2862.6907
Non-OECD (BP),,2021,352.69214,509.2423,885.2322,2833.551
North America,,1965,13.332232,,,326.2901
North America,,1966,14.062007,,,341.4679
North America,,1967,14.073571,,,372.48383
North America,,1968,15.546045,,,377.3277
North America,,1969,16.22706,,,420.42453
North America,,1970,16.235903,,,427.05334
North America,,1971,17.589413,0,0,450.20898
North America,,1972,19.538979,0,0,476.815
North America,,1973,21.157692,0,0,490.0927
North America,,1974,21.876265,0,0,535.48865
North America,,1975,21.3073,0,0,524.6378
North America,,1976,24.972755,0,0,520.93243
North America,,1977,26.41312,0,0,466.01227
